"outputVal (in0step0=0,in0step1=0.002702703) X","outputVal (in0step0=0,in0step1=0.002702703) Y","outputVal (in0step0=0.0015,in0step1=0.0027) X","outputVal (in0step0=0.0015,in0step1=0.0027) Y","outputVal (in0step0=0.001930502,in0step1=0.006949806) X","outputVal (in0step0=0.001930502,in0step1=0.006949806) Y","outputVal (in0step0=0.002123553,in0step1=0.004247104) X","outputVal (in0step0=0.002123553,in0step1=0.004247104) Y","outputVal (in0step0=0.002702703,in0step1=0.002123553) X","outputVal (in0step0=0.002702703,in0step1=0.002123553) Y","outputVal (in0step0=0.002702703,in0step1=0.005405405) X","outputVal (in0step0=0.002702703,in0step1=0.005405405) Y","outputVal (in0step0=0.002895753,in0step1=0) X","outputVal (in0step0=0.002895753,in0step1=0) Y","outputVal (in0step0=0.003281853,in0step1=0.005984557) X","outputVal (in0step0=0.003281853,in0step1=0.005984557) Y","outputVal (in0step0=0.004054055,in0step1=0.008687258) X","outputVal (in0step0=0.004054055,in0step1=0.008687258) Y","outputVal (in0step0=0.004247104,in0step1=0.007142857) X","outputVal (in0step0=0.004247104,in0step1=0.007142857) Y","outputVal (in0step0=0.004826255,in0step1=0.003281853) X","outputVal (in0step0=0.004826255,in0step1=0.003281853) Y","outputVal (in0step0=0.005405405,in0step1=0.004826255) X","outputVal (in0step0=0.005405405,in0step1=0.004826255) Y","outputVal (in0step0=0.005598456,in0step1=0.001930502) X","outputVal (in0step0=0.005598456,in0step1=0.001930502) Y","outputVal (in0step0=0.005984557,in0step1=0.004054055) X","outputVal (in0step0=0.005984557,in0step1=0.004054055) Y","outputVal (in0step0=0.005984557,in0step1=0.008494207) X","outputVal (in0step0=0.005984557,in0step1=0.008494207) Y","outputVal (in0step0=0.006177607,in0step1=0.002895753) X","outputVal (in0step0=0.006177607,in0step1=0.002895753) Y","outputVal (in0step0=0.006949806,in0step1=0.007915059) X","outputVal (in0step0=0.006949806,in0step1=0.007915059) Y","outputVal (in0step0=0.007142857,in0step1=0.005984557) X","outputVal (in0step0=0.007142857,in0step1=0.005984557) Y","outputVal (in0step0=0.007915059,in0step1=0.008880308) X","outputVal (in0step0=0.007915059,in0step1=0.008880308) Y","outputVal (in0step0=0.008108109,in0step1=0.01196911) X","outputVal (in0step0=0.008108109,in0step1=0.01196911) Y","outputVal (in0step0=0.008494207,in0step1=0.006177607) X","outputVal (in0step0=0.008494207,in0step1=0.006177607) Y","outputVal (in0step0=0.008494207,in0step1=0.008494207) X","outputVal (in0step0=0.008494207,in0step1=0.008494207) Y","outputVal (in0step0=0.008687258,in0step1=0.01274131) X","outputVal (in0step0=0.008687258,in0step1=0.01274131) Y","outputVal (in0step0=0.008880308,in0step1=0.01428571) X","outputVal (in0step0=0.008880308,in0step1=0.01428571) Y","outputVal (in0step0=0.01042471,in0step1=0.005598456) X","outputVal (in0step0=0.01042471,in0step1=0.005598456) Y","outputVal (in0step0=0.01119691,in0step1=0.008108109) X","outputVal (in0step0=0.01119691,in0step1=0.008108109) Y","outputVal (in0step0=0.01138996,in0step1=0.01312741) X","outputVal (in0step0=0.01138996,in0step1=0.01312741) Y","outputVal (in0step0=0.01196911,in0step1=0.01293436) X","outputVal (in0step0=0.01196911,in0step1=0.01293436) Y","outputVal (in0step0=0.01274131,in0step1=0.01042471) X","outputVal (in0step0=0.01274131,in0step1=0.01042471) Y","outputVal (in0step0=0.01274131,in0step1=0.01274131) X","outputVal (in0step0=0.01274131,in0step1=0.01274131) Y","outputVal (in0step0=0.01293436,in0step1=0.01467181) X","outputVal (in0step0=0.01293436,in0step1=0.01467181) Y","outputVal (in0step0=0.01312741,in0step1=0.01428571) X","outputVal (in0step0=0.01312741,in0step1=0.01428571) Y","outputVal (in0step0=0.01312741,in0step1=0.01737452) X","outputVal (in0step0=0.01312741,in0step1=0.01737452) Y","outputVal (in0step0=0.01428571,in0step1=0.01138996) X","outputVal (in0step0=0.01428571,in0step1=0.01138996) Y","outputVal (in0step0=0.01428571,in0step1=0.01833977) X","outputVal (in0step0=0.01428571,in0step1=0.01833977) Y","outputVal (in0step0=0.01467181,in0step1=0.01718147) X","outputVal (in0step0=0.01467181,in0step1=0.01718147) Y","outputVal (in0step0=0.01467181,in0step1=0.01872587) X","outputVal (in0step0=0.01467181,in0step1=0.01872587) Y","outputVal (in0step0=0.01486486,in0step1=0.01525097) X","outputVal (in0step0=0.01486486,in0step1=0.01525097) Y","outputVal (in0step0=0.01525097,in0step1=0.02200772) X","outputVal (in0step0=0.01525097,in0step1=0.02200772) Y","outputVal (in0step0=0.01544402,in0step1=0.01119691) X","outputVal (in0step0=0.01544402,in0step1=0.01119691) Y","outputVal (in0step0=0.01621622,in0step1=0.02528957) X","outputVal (in0step0=0.01621622,in0step1=0.02528957) Y","outputVal (in0step0=0.01679537,in0step1=0.01312741) X","outputVal (in0step0=0.01679537,in0step1=0.01312741) Y","outputVal (in0step0=0.01718147,in0step1=0.01486486) X","outputVal (in0step0=0.01718147,in0step1=0.01486486) Y","outputVal (in0step0=0.01737452,in0step1=0.01776062) X","outputVal (in0step0=0.01737452,in0step1=0.01776062) Y","outputVal (in0step0=0.01776062,in0step1=0.01776062) X","outputVal (in0step0=0.01776062,in0step1=0.01776062) Y","outputVal (in0step0=0.01776062,in0step1=0.02548262) X","outputVal (in0step0=0.01776062,in0step1=0.02548262) Y","outputVal (in0step0=0.01833977,in0step1=0.01544402) X","outputVal (in0step0=0.01833977,in0step1=0.01544402) Y","outputVal (in0step0=0.01833977,in0step1=0.01833977) X","outputVal (in0step0=0.01833977,in0step1=0.01833977) Y","outputVal (in0step0=0.01872587,in0step1=0.01930502) X","outputVal (in0step0=0.01872587,in0step1=0.01930502) Y","outputVal (in0step0=0.01911197,in0step1=0.02413127) X","outputVal (in0step0=0.01911197,in0step1=0.02413127) Y","outputVal (in0step0=0.01930502,in0step1=0.01621622) X","outputVal (in0step0=0.01930502,in0step1=0.01621622) Y","outputVal (in0step0=0.02027027,in0step1=0.01679537) X","outputVal (in0step0=0.02027027,in0step1=0.01679537) Y","outputVal (in0step0=0.02065637,in0step1=0.01467181) X","outputVal (in0step0=0.02065637,in0step1=0.01467181) Y","outputVal (in0step0=0.02200772,in0step1=0.02432432) X","outputVal (in0step0=0.02200772,in0step1=0.02432432) Y","outputVal (in0step0=0.02374517,in0step1=0.02509652) X","outputVal (in0step0=0.02374517,in0step1=0.02509652) Y","outputVal (in0step0=0.02413127,in0step1=0.01911197) X","outputVal (in0step0=0.02413127,in0step1=0.01911197) Y","outputVal (in0step0=0.02413127,in0step1=0.02664092) X","outputVal (in0step0=0.02413127,in0step1=0.02664092) Y","outputVal (in0step0=0.02413127,in0step1=0.02683398) X","outputVal (in0step0=0.02413127,in0step1=0.02683398) Y","outputVal (in0step0=0.02432432,in0step1=0.02664092) X","outputVal (in0step0=0.02432432,in0step1=0.02664092) Y","outputVal (in0step0=0.02490347,in0step1=0.03146718) X","outputVal (in0step0=0.02490347,in0step1=0.03146718) Y","outputVal (in0step0=0.02509652,in0step1=0.03088803) X","outputVal (in0step0=0.02509652,in0step1=0.03088803) Y","outputVal (in0step0=0.02528957,in0step1=0.02374517) X","outputVal (in0step0=0.02528957,in0step1=0.02374517) Y","outputVal (in0step0=0.02528957,in0step1=0.02413127) X","outputVal (in0step0=0.02528957,in0step1=0.02413127) Y","outputVal (in0step0=0.02548262,in0step1=0.02528957) X","outputVal (in0step0=0.02548262,in0step1=0.02528957) Y","outputVal (in0step0=0.02567568,in0step1=0.02065637) X","outputVal (in0step0=0.02567568,in0step1=0.02065637) Y","outputVal (in0step0=0.02567568,in0step1=0.03359073) X","outputVal (in0step0=0.02567568,in0step1=0.03359073) Y","outputVal (in0step0=0.02664092,in0step1=0.02027027) X","outputVal (in0step0=0.02664092,in0step1=0.02027027) Y","outputVal (in0step0=0.02664092,in0step1=0.02490347) X","outputVal (in0step0=0.02664092,in0step1=0.02490347) Y","outputVal (in0step0=0.02683398,in0step1=0.03088803) X","outputVal (in0step0=0.02683398,in0step1=0.03088803) Y","outputVal (in0step0=0.02992278,in0step1=0.02413127) X","outputVal (in0step0=0.02992278,in0step1=0.02413127) Y","outputVal (in0step0=0.03088803,in0step1=0.03243243) X","outputVal (in0step0=0.03088803,in0step1=0.03243243) Y","outputVal (in0step0=0.03088803,in0step1=0.03822394) X","outputVal (in0step0=0.03088803,in0step1=0.03822394) Y","outputVal (in0step0=0.03146718,in0step1=0.03185328) X","outputVal (in0step0=0.03146718,in0step1=0.03185328) Y","outputVal (in0step0=0.03185328,in0step1=0.03204633) X","outputVal (in0step0=0.03185328,in0step1=0.03204633) Y","outputVal (in0step0=0.03204633,in0step1=0.04073359) X","outputVal (in0step0=0.03204633,in0step1=0.04073359) Y","outputVal (in0step0=0.03223938,in0step1=0.03899614) X","outputVal (in0step0=0.03223938,in0step1=0.03899614) Y","outputVal (in0step0=0.03243243,in0step1=0.02567568) X","outputVal (in0step0=0.03243243,in0step1=0.02567568) Y","outputVal (in0step0=0.03281853,in0step1=0.02567568) X","outputVal (in0step0=0.03281853,in0step1=0.02567568) Y","outputVal (in0step0=0.03339768,in0step1=0.04111969) X","outputVal (in0step0=0.03339768,in0step1=0.04111969) Y","outputVal (in0step0=0.03359073,in0step1=0.03474903) X","outputVal (in0step0=0.03359073,in0step1=0.03474903) Y","outputVal (in0step0=0.03474903,in0step1=0.03339768) X","outputVal (in0step0=0.03474903,in0step1=0.03339768) Y","outputVal (in0step0=0.03648649,in0step1=0.02992278) X","outputVal (in0step0=0.03648649,in0step1=0.02992278) Y","outputVal (in0step0=0.03803089,in0step1=0.04864865) X","outputVal (in0step0=0.03803089,in0step1=0.04864865) Y","outputVal (in0step0=0.03822394,in0step1=0.03648649) X","outputVal (in0step0=0.03822394,in0step1=0.03648649) Y","outputVal (in0step0=0.03880309,in0step1=0.04478764) X","outputVal (in0step0=0.03880309,in0step1=0.04478764) Y","outputVal (in0step0=0.03899614,in0step1=0.03223938) X","outputVal (in0step0=0.03899614,in0step1=0.03223938) Y","outputVal (in0step0=0.03899614,in0step1=0.04073359) X","outputVal (in0step0=0.03899614,in0step1=0.04073359) Y","outputVal (in0step0=0.03976834,in0step1=0.0449807) X","outputVal (in0step0=0.03976834,in0step1=0.0449807) Y","outputVal (in0step0=0.04015444,in0step1=0.03281853) X","outputVal (in0step0=0.04015444,in0step1=0.03281853) Y","outputVal (in0step0=0.04034749,in0step1=0.04131274) X","outputVal (in0step0=0.04034749,in0step1=0.04131274) Y","outputVal (in0step0=0.04073359,in0step1=0.03803089) X","outputVal (in0step0=0.04073359,in0step1=0.03803089) Y","outputVal (in0step0=0.04073359,in0step1=0.05019305) X","outputVal (in0step0=0.04073359,in0step1=0.05019305) Y","outputVal (in0step0=0.04111969,in0step1=0.04034749) X","outputVal (in0step0=0.04111969,in0step1=0.04034749) Y","outputVal (in0step0=0.04131274,in0step1=0.04980695) X","outputVal (in0step0=0.04131274,in0step1=0.04980695) Y","outputVal (in0step0=0.04131274,in0step1=0.05212355) X","outputVal (in0step0=0.04131274,in0step1=0.05212355) Y","outputVal (in0step0=0.04478764,in0step1=0.04555984) X","outputVal (in0step0=0.04478764,in0step1=0.04555984) Y","outputVal (in0step0=0.0449807,in0step1=0.04942085) X","outputVal (in0step0=0.0449807,in0step1=0.04942085) Y","outputVal (in0step0=0.04555984,in0step1=0.04131274) X","outputVal (in0step0=0.04555984,in0step1=0.04131274) Y","outputVal (in0step0=0.04594595,in0step1=0.05830116) X","outputVal (in0step0=0.04594595,in0step1=0.05830116) Y","outputVal (in0step0=0.04691119,in0step1=0.03880309) X","outputVal (in0step0=0.04691119,in0step1=0.03880309) Y","outputVal (in0step0=0.04691119,in0step1=0.04015444) X","outputVal (in0step0=0.04691119,in0step1=0.04015444) Y","outputVal (in0step0=0.04710425,in0step1=0.0484556) X","outputVal (in0step0=0.04710425,in0step1=0.0484556) Y","outputVal (in0step0=0.04710425,in0step1=0.05) X","outputVal (in0step0=0.04710425,in0step1=0.05) Y","outputVal (in0step0=0.0484556,in0step1=0.03899614) X","outputVal (in0step0=0.0484556,in0step1=0.03899614) Y","outputVal (in0step0=0.0484556,in0step1=0.06138996) X","outputVal (in0step0=0.0484556,in0step1=0.06138996) Y","outputVal (in0step0=0.04864865,in0step1=0.04710425) X","outputVal (in0step0=0.04864865,in0step1=0.04710425) Y","outputVal (in0step0=0.0492278,in0step1=0.03976834) X","outputVal (in0step0=0.0492278,in0step1=0.03976834) Y","outputVal (in0step0=0.04942085,in0step1=0.04594595) X","outputVal (in0step0=0.04942085,in0step1=0.04594595) Y","outputVal (in0step0=0.04980695,in0step1=0.04710425) X","outputVal (in0step0=0.04980695,in0step1=0.04710425) Y","outputVal (in0step0=0.04980695,in0step1=0.0581081) X","outputVal (in0step0=0.04980695,in0step1=0.0581081) Y","outputVal (in0step0=0.05,in0step1=0.06389961) X","outputVal (in0step0=0.05,in0step1=0.06389961) Y","outputVal (in0step0=0.05019305,in0step1=0.04691119) X","outputVal (in0step0=0.05019305,in0step1=0.04691119) Y","outputVal (in0step0=0.05212355,in0step1=0.05965251) X","outputVal (in0step0=0.05212355,in0step1=0.05965251) Y","outputVal (in0step0=0.0554054,in0step1=0.0608108) X","outputVal (in0step0=0.0554054,in0step1=0.0608108) Y","outputVal (in0step0=0.05637065,in0step1=0.06100386) X","outputVal (in0step0=0.05637065,in0step1=0.06100386) Y","outputVal (in0step0=0.05791506,in0step1=0.04691119) X","outputVal (in0step0=0.05791506,in0step1=0.04691119) Y","outputVal (in0step0=0.05791506,in0step1=0.0492278) X","outputVal (in0step0=0.05791506,in0step1=0.0492278) Y","outputVal (in0step0=0.0581081,in0step1=0.0484556) X","outputVal (in0step0=0.0581081,in0step1=0.0484556) Y","outputVal (in0step0=0.0581081,in0step1=0.06042471) X","outputVal (in0step0=0.0581081,in0step1=0.06042471) Y","outputVal (in0step0=0.05830116,in0step1=0.05637065) X","outputVal (in0step0=0.05830116,in0step1=0.05637065) Y","outputVal (in0step0=0.05849421,in0step1=0.04980695) X","outputVal (in0step0=0.05849421,in0step1=0.04980695) Y","outputVal (in0step0=0.05965251,in0step1=0.0581081) X","outputVal (in0step0=0.05965251,in0step1=0.0581081) Y","outputVal (in0step0=0.06042471,in0step1=0.0554054) X","outputVal (in0step0=0.06042471,in0step1=0.0554054) Y","outputVal (in0step0=0.0608108,in0step1=0.06891892) X","outputVal (in0step0=0.0608108,in0step1=0.06891892) Y","outputVal (in0step0=0.06100386,in0step1=0.07104247) X","outputVal (in0step0=0.06100386,in0step1=0.07104247) Y","outputVal (in0step0=0.06138996,in0step1=0.06969112) X","outputVal (in0step0=0.06138996,in0step1=0.06969112) Y","outputVal (in0step0=0.06389961,in0step1=0.07471043) X","outputVal (in0step0=0.06389961,in0step1=0.07471043) Y","outputVal (in0step0=0.06891892,in0step1=0.05521235) X","outputVal (in0step0=0.06891892,in0step1=0.05521235) Y","outputVal (in0step0=0.06891892,in0step1=0.07104247) X","outputVal (in0step0=0.06891892,in0step1=0.07104247) Y","outputVal (in0step0=0.06930501,in0step1=0.05849421) X","outputVal (in0step0=0.06930501,in0step1=0.05849421) Y","outputVal (in0step0=0.06969112,in0step1=0.07007722) X","outputVal (in0step0=0.06969112,in0step1=0.07007722) Y","outputVal (in0step0=0.07007722,in0step1=0.05791506) X","outputVal (in0step0=0.07007722,in0step1=0.05791506) Y","outputVal (in0step0=0.07104247,in0step1=0.08320464) X","outputVal (in0step0=0.07104247,in0step1=0.08320464) Y","outputVal (in0step0=0.07104247,in0step1=0.08571429) X","outputVal (in0step0=0.07104247,in0step1=0.08571429) Y","outputVal (in0step0=0.07471043,in0step1=0.07741313) X","outputVal (in0step0=0.07471043,in0step1=0.07741313) Y","outputVal (in0step0=0.07741313,in0step1=0.05791506) X","outputVal (in0step0=0.07741313,in0step1=0.05791506) Y","outputVal (in0step0=0.07799227,in0step1=0.06891892) X","outputVal (in0step0=0.07799227,in0step1=0.06891892) Y","outputVal (in0step0=0.08320464,in0step1=0.1) X","outputVal (in0step0=0.08320464,in0step1=0.1) Y","outputVal (in0step0=0.08571429,in0step1=0.08783784) X","outputVal (in0step0=0.08571429,in0step1=0.08783784) Y","outputVal (in0step0=0.08783784,in0step1=0.06930501) X","outputVal (in0step0=0.08783784,in0step1=0.06930501) Y","outputVal (in0step0=0.0969112,in0step1=0.07799227) X","outputVal (in0step0=0.0969112,in0step1=0.07799227) Y","outputVal (in0step0=0.1,in0step1=0.0969112) X","outputVal (in0step0=0.1,in0step1=0.0969112) Y"
10,0.9047017274890639,0,0.9048629209344806,22,0.9063295566157865,12,0.9054420188624033,11,0.9048063844053532,1,0.9058937502225174,9,0.9041412688800649,4,0.9061543456529026,16,0.907168086854742,13,0.9066584620712378,3,0.9054248661566449,2,0.906006554328357,21,0.9050679539257129,15,0.9058148901940396,5,0.9073273965897526,8,0.9054520105153023,23,0.9072415463943823,14,0.906602039312472,24,0.9076931951401432,34,0.9088085526395332,7,0.9068297421296204,6,0.9076291225887868,17,0.909157796163333,25,0.9097405023943901,20,0.9068667156046052,33,0.9078288670752708,27,0.9096400143850283,35,0.9096447648595417,19,0.9088423167365156,18,0.9096750614529687,36,0.9104053034682497,28,0.9102889999055781,46,0.9114337319888721,26,0.9093892592326277,29,0.9119527901037604,37,0.911569507906422,58,0.9121513902642245,39,0.9108761829110993,40,0.9134859101237572,32,0.9094728093217098,61,0.9149012176360979,45,0.9103554778414215,38,0.9110484499934378,47,0.9121599458254821,48,0.9122141079451423,49,0.915200710362703,31,0.9114248603541846,30,0.9125153717904352,59,0.912938106469071,70,0.9148658881415089,60,0.9118492376094466,44,0.9122048249145562,57,0.9114636792346946,41,0.9153712142980018,63,0.9159413276546614,69,0.913654157100157,71,0.916617450365887,52,0.9166949266693722,42,0.9166474487486352,73,0.9186957375113456,64,0.9184893274349549,62,0.9156414312373721,51,0.91579449529377,50,0.9162857451416098,56,0.9144860663874506,82,0.9196932157529906,43,0.9144835123333449,72,0.9163115829584088,53,0.9187664991313148,68,0.9165218302662111,54,0.9200663363125448,65,0.9224933350071332,74,0.9199224435504065,75,0.9200667466274317,76,0.923756464897929,94,0.9230513492465399,55,0.9175488833733995,81,0.9176121588714297,85,0.9241559796432105,83,0.9214894688832478,84,0.9211197525862518,67,0.9199677498542276,97,0.9282318704892271,66,0.9230275482939478,106,0.9266981431852263,93,0.92136761788324,95,0.9249822865400441,118,0.9269582553117435,80,0.9218141823608852,87,0.9254757835421555,96,0.9241334548731472,77,0.9294061158664338,86,0.9251991430738521,109,0.9293456902827802,88,0.9303585190790972,107,0.9281395741215871,119,0.9298676673710775,108,0.9264316093220007,121,0.9339566930819276,105,0.9255928013961945,79,0.9261786715357745,99,0.9298471503770679,111,0.9305271980062864,92,0.9259630802919645,100,0.9358076452548749,98,0.9295464471964144,117,0.92644310606728,120,0.9291834116428567,110,0.9297678861210149,130,0.9346303069170498,112,0.9372170112496737,78,0.9297565953132612,89,0.935772760730372,133,0.9369415185578371,123,0.9372211537587006,104,0.9312505086876125,116,0.932281730689668,91,0.9319754538858436,131,0.93731397624361,122,0.9355458943416322,129,0.9326537107777551,90,0.9365915415750954,132,0.9355381999279671,134,0.9416225684684625,124,0.9425938315762358,101,0.9420809262114898,113,0.9447932825238026,141,0.9371522839779326,135,0.94422767735161,128,0.9387070830420744,102,0.9439612024178643,103,0.9386017936248502,136,0.9499284208271163,125,0.9509839042758124,114,0.9482103341552686,115,0.9400779057094151,140,0.9451441322679733,137,0.9593196391735374,126,0.9549157904588084,127,0.9472933702123776,139,0.9529192644107612,138,0.9614633468619408
