/out0 X,/out0 Y
0,0.89930860412119
0.0119205298013245,0.8993469000619193
0.02384105960264901,0.8993871034220602
0.03576158940397351,0.8994293380560512
0.04768211920529802,0.8994737394353129
0.05960264900662252,0.8995204538994903
0.07152317880794702,0.8995696396251468
0.08344370860927153,0.8996214676866595
0.09536423841059603,0.8996761232192144
0.1072847682119205,0.8997338066955087
0.119205298013245,0.8997947353298156
0.1311258278145696,0.8998591446257335
0.143046357615894,0.8999272900873166
0.1549668874172185,0.8999994491176078
0.166887417218543,0.9000759231339925
0.1788079470198675,0.900157039936459
0.190728476821192,0.90024315637275
0.2026490066225165,0.9003346613532445
0.214569536423841,0.9004319792773463
0.2264900662251655,0.9005355739402833
0.23841059602649,0.9006459529907669
0.2503311258278145,0.9007636729993999
0.262251655629139,0.900889345164135
0.2741721854304635,0.90102364160603
0.286092715231788,0.9011673020741269
0.2980132450331126,0.9013211406600813
0.3099337748344371,0.9014860518155754
0.3218543046357616,0.9016630146208221
0.3337748344370861,0.9018530940564484
0.3456953642384106,0.9020574383875654
0.3576158940397351,0.9022772732536921
0.3695364238410597,0.9025138959343997
0.3814569536423842,0.9027686764105133
0.3933774834437087,0.9030430721567548
0.4052980132450332,0.9033386581287132
0.4172185430463577,0.9036571638504118
0.4291390728476823,0.9040005028128377
0.4410596026490068,0.9043707808993753
0.4529801324503313,0.904770280171916
0.4649006622516558,0.905201411093715
0.4768211920529803,0.9056666587246707
0.4887417218543049,0.9061685102730741
0.5006622516556294,0.906709383694001
0.5125827814569539,0.9072915594335634
0.5245033112582784,0.9079171205674574
0.5364238410596029,0.9085879046211401
0.5483443708609275,0.9093054688032112
0.560264900662252,0.9100710688892697
0.5721854304635765,0.9108856507264707
0.584105960264901,0.9117498524309589
0.5960264900662255,0.9126640148811436
0.6079470198675501,0.9136281980386501
0.6198675496688746,0.9146422008591744
0.6317880794701991,0.9157055829631973
0.6437086092715236,0.9168176867048676
0.6556291390728481,0.9179776587190934
0.6675496688741727,0.9191844703910556
0.6794701986754972,0.9204369369606638
0.6913907284768217,0.9217337351513404
0.7033112582781462,0.9230734193151907
0.7152317880794707,0.9244544361361791
0.7271523178807953,0.9258751379493207
0.7390728476821198,0.9273337947327268
0.7509933774834443,0.9288286048214635
0.7629139072847688,0.9303577043840291
0.7748344370860933,0.9319191756969225
0.7867549668874179,0.933511054251114
0.7986754966887424,0.9351313347258493
0.8105960264900669,0.9367779758690986
0.8225165562913914,0.93844890432906
0.8344370860927159,0.9401420174865026
0.8463576158940405,0.9418551853426342
0.858278145695365,0.9435862515216619
0.8701986754966895,0.9453330334506653
0.882119205298014,0.9470933217815787
0.8940397350993385,0.9488648791230735
0.9059602649006631,0.950645438151948
0.9178807947019876,0.9524326991761906
0.9298013245033121,0.9542243272251703
0.9417218543046366,0.9560179487469732
0.9536423841059611,0.9578111479991376
0.9655629139072857,0.9596014632274917
0.9774834437086102,0.961386382738787
0.9894039735099347,0.9631633409867872
1.001324503311259,0.9649297148086681
1.013245033112584,0.9666828199692014
1.025165562913908,0.9684199081942271
1.037086092715233,0.9701381649021539
1.049006622516557,0.9718347078721526
1.060927152317882,0.9735065871194477
1.072847682119206,0.9751507862804339
1.084768211920531,0.9767642258416593
1.096688741721855,0.9783437685752469
1.10860927152318,0.9798862275674733
1.120529801324504,0.9813883772460968
1.132450331125829,0.982846967826337
1.144370860927153,0.9842587436085681
1.156291390728478,0.9856204655798907
1.168211920529802,0.9869289388080266
1.180132450331127,0.9881810451836689
1.192052980132452,0.9893737821790648
1.203973509933776,0.9905043084476487
1.215894039735101,0.9915699972657686
1.227814569536425,0.9925684989366861
1.23973509933775,0.9934978131895026
1.251655629139074,0.9943563720782539
1.263576158940399,0.9951431326280156
1.275496688741723,0.9958576762262972
1.287417218543048,0.9965003084613198
1.299337748344372,0.997072149127178
1.311258278145697,0.9975751984008188
1.323178807947021,0.9980123632306384
1.335099337748346,0.9983874293504363
1.34701986754967,0.9987049699842512
1.358940397350995,0.9989701917749959
1.370860927152319,0.9991887336236127
1.382781456953644,0.9993664143075631
1.394701986754968,0.9995090249769725
1.406622516556293,0.9996220923826392
1.418543046357617,0.9997107158878643
1.430463576158942,0.9997794528445449
1.442384105960266,0.9998322602500264
1.454304635761591,0.9998724860707165
1.466225165562915,0.9999028987538993
1.47814569536424,0.9999257419534462
1.490066225165565,0.9999428025191053
1.501986754966889,0.9999554822532734
1.513907284768214,0.9999648668350821
1.525827814569538,0.9999717879767929
1.537748344370863,0.9999768769790488
1.549668874172187,0.9999806093139777
1.561589403973512,0.9999833407618799
1.573509933774836,0.99998533609161
1.585430463576161,0.9999867914440592
1.597350993377485,0.9999878514993564
1.60927152317881,0.9999886226327207
1.621192052980134,0.9999891831127299
1.633112582781459,0.9999895902024368
1.645033112582783,0.9999898857105227
1.656953642384108,0.999990100117615
1.668874172185432,0.9999902556187048
1.680794701986757,0.9999903683592066
1.692715231788081,0.9999904500740532
1.704635761589406,0.9999905092865965
1.71655629139073,0.999990552183964
1.728476821192055,0.9999905832552433
1.740397350993379,0.9999906057561849
1.752317880794704,0.9999906220472439
1.764238410596028,0.9999906338392732
1.776158940397353,0.9999906423719771
1.788079470198678,0.9999906485434483
1.8,0.9999906530041535
