/out0 X,/out0 Y
0,0.7986298925432005
0.0119205298013245,0.7987064840946743
0.02384105960264901,0.7987868904676304
0.03576158940397351,0.7988713593697984
0.04768211920529802,0.7989601617427766
0.05960264900662252,0.7990535902645185
0.07152317880794702,0.7991519612867156
0.08344370860927153,0.7992556169565801
0.09536423841059603,0.7993649275428305
0.1072847682119205,0.7994802939890876
0.119205298013245,0.7996021507219961
0.1311258278145696,0.7997309687467195
0.143046357615894,0.7998672590691911
0.1549668874172185,0.800011576493174
0.166887417218543,0.800164523850962
0.1788079470198675,0.8003267567398983
0.190728476821192,0.8004989888526675
0.2026490066225165,0.8006819980070603
0.214569536423841,0.8008766329987467
0.2264900662251655,0.8010838214148768
0.23841059602649,0.8013045785493992
0.2503311258278145,0.8015400175398926
0.262251655629139,0.8017913607785021
0.2741721854304635,0.8020599525034858
0.286092715231788,0.8023472722090329
0.2980132450331126,0.8026549480746243
0.3099337748344371,0.802984769000009
0.3218543046357616,0.8033386931424098
0.3337748344370861,0.8037188504605385
0.3456953642384106,0.8041275374829355
0.3576158940397351,0.8045672054878386
0.3695364238410597,0.8050404490340736
0.3814569536423842,0.805550008082504
0.3933774834437087,0.8060987975799085
0.4052980132450332,0.8066899674315338
0.4172185430463577,0.8073269766754132
0.4291390728476823,0.808013652279439
0.4410596026490068,0.8087542059928727
0.4529801324503313,0.8095532019194591
0.4649006622516558,0.8104154609640934
0.4768211920529803,0.8113459532241173
0.4887417218543049,0.8123496530935767
0.5006622516556294,0.813431396460643
0.5125827814569539,0.8145957441967085
0.5245033112582784,0.8158468624340046
0.5364238410596029,0.8171884262063901
0.5483443708609275,0.8186235499164265
0.560264900662252,0.8201547451033004
0.5721854304635765,0.8217839034520118
0.584105960264901,0.8235123011882243
0.5960264900662255,0.8253406200647118
0.6079470198675501,0.8272689800030973
0.6198675496688746,0.8292969789153706
0.6317880794701991,0.8314237360450972
0.6437086092715236,0.8336479361049797
0.6556291390728481,0.8359678723708239
0.6675496688741727,0.8383814876203824
0.6794701986754972,0.8408864123420855
0.6913907284768217,0.8434799999924527
0.7033112582781462,0.8461593592862884
0.7152317880794707,0.8489213836029094
0.7271523178807953,0.8517627776244123
0.7390728476821198,0.8546800813196662
0.7509933774834443,0.8576696913719426
0.7629139072847688,0.8607278801317907
0.7748344370860933,0.8638508121661086
0.7867549668874179,0.8670345584710302
0.7986754966887424,0.8702751084194836
0.8105960264900669,0.8735683795220547
0.8225165562913914,0.8769102250899601
0.8344370860927159,0.8802964398997154
0.8463576158940405,0.8837227639688564
0.858278145695365,0.8871848845610483
0.8701986754966895,0.8906784365458392
0.882119205298014,0.894199001242621
0.8940397350993385,0.8977421038844077
0.9059602649006631,0.9013032098406308
0.9178807947019876,0.9048777197432789
0.9298013245033121,0.9084609636673081
0.9417218543046366,0.9120481945253298
0.9536423841059611,0.9156345808491153
0.9655629139072857,0.9192151991472958
0.9774834437086102,0.9227850260506567
0.9894039735099347,0.9263389304843448
1.001324503311259,0.9298716661406967
1.013245033112584,0.9333778645676278
1.025165562913908,0.936852029235601
1.037086092715233,0.9402885310006415
1.049006622516557,0.9436816054407344
1.060927152317882,0.947025352606407
1.072847682119206,0.9503137397909539
1.084768211920531,0.9535406079883784
1.096688741721855,0.9566996827641974
1.10860927152318,0.9597845903125434
1.120529801324504,0.9627888795107411
1.132450331125829,0.9657060508111649
1.144370860927153,0.968529592836502
1.156291390728478,0.9712530275827322
1.168211920529802,0.9738699652067319
1.180132450331127,0.9763741695107467
1.192052980132452,0.9787596354592913
1.203973509933776,0.9810206803781037
1.215894039735101,0.9831520508372354
1.227814569536425,0.9851490474586306
1.23973509933775,0.9870076697134923
1.251655629139074,0.9887247817199182
1.263576158940399,0.9902982975344981
1.275496688741723,0.9917273799344455
1.287417218543048,0.9930126400934998
1.299337748344372,0.9941563175916671
1.311258278145697,0.9951624127687601
1.323178807947021,0.9960367395014407
1.335099337748346,0.9967868692313442
1.34701986754967,0.9974219483753844
1.358940397350995,0.9979523901840763
1.370860927152319,0.9983894724212002
1.382781456953644,0.9987448326024693
1.394701986754968,0.9990300529892016
1.406622516556293,0.999256187045906
1.418543046357617,0.9994334334650143
1.430463576158942,0.999570906919819
1.442384105960266,0.9996765213785509
1.454304635761591,0.9997569727516549
1.466225165562915,0.9998177979152106
1.47814569536424,0.9998634841619842
1.490066225165565,0.999897605179548
1.501986754966889,0.9999229645633433
1.513907284768214,0.9999417336643924
1.525827814569538,0.9999555759016707
1.537748344370863,0.9999657538722548
1.549668874172187,0.9999732185172299
1.561589403973512,0.9999786813948245
1.573509933774836,0.9999826720409826
1.585430463576161,0.9999855827361785
1.597350993377485,0.9999877028397061
1.60927152317881,0.9999892451012938
1.621192052980134,0.9999903660575756
1.633112582781459,0.9999911802342758
1.645033112582783,0.9999917712484775
1.656953642384108,0.9999922000612327
1.668874172185432,0.9999925110623757
1.680794701986757,0.9999927365426277
1.692715231788081,0.999992899971776
1.704635761589406,0.9999930183964679
1.71655629139073,0.9999931041909171
1.728476821192055,0.9999931663332684
1.740397350993379,0.9999932113350017
1.752317880794704,0.9999932439170109
1.764238410596028,0.9999932675009912
1.776158940397353,0.9999932845663421
1.788079470198678,0.9999932969092432
1.8,0.9999933058306237
