/net15 X,/net15 Y
0,0.9899940532973249
1e-07,0.9947430615398349
2.5e-07,1.001866573903601
4e-07,1.008990086267366
7.000000000000001e-07,1.008990086267366
1.3e-06,1.008990086267366
2.500000000000001e-06,1.008990086267366
4.500000000000001e-06,1.008990086267366
6.500000000000001e-06,1.008990086267366
8.500000000000002e-06,1.008990086267366
1.05e-05,1.008990086267366
1.25e-05,1.008990086267366
1.45e-05,1.008990086267366
1.65e-05,1.008990086267366
1.850000000000001e-05,1.008990086267366
2.050000000000001e-05,1.008990086267366
2.250000000000001e-05,1.008990086267366
2.450000000000001e-05,1.008990086267366
2.650000000000001e-05,1.008990086267366
2.850000000000001e-05,1.008990086267366
3.050000000000001e-05,1.008990086267366
3.250000000000001e-05,1.008990086267366
3.450000000000001e-05,1.008990086267366
3.650000000000001e-05,1.008990086267366
3.850000000000001e-05,1.008990086267366
4.040000000000001e-05,1.008990086267366
4.080000000000001e-05,0.9899940532973246
4.14e-05,0.9899940532973246
4.2e-05,0.9899940532973246
4.240000000000001e-05,1.019987737646434
4.320000000000001e-05,1.019987737646434
4.408365580722867e-05,1.019987737646434
4.585096742168598e-05,1.019987737646434
4.785096742168598e-05,1.019987737646434
4.985096742168599e-05,1.019987737646434
5.185096742168599e-05,1.019987737646434
5.385096742168599e-05,1.019987737646434
5.585096742168599e-05,1.019987737646434
5.785096742168599e-05,1.019987737646434
5.985096742168599e-05,1.019987737646434
6.185096742168599e-05,1.019987737646434
6.385096742168598e-05,1.019987737646434
6.585096742168597e-05,1.019987737646434
6.785096742168597e-05,1.019987737646434
6.985096742168596e-05,1.019987737646434
7.185096742168596e-05,1.019987737646434
7.385096742168595e-05,1.019987737646434
7.585096742168595e-05,1.019987737646434
7.785096742168594e-05,1.019987737646434
7.985096742168594e-05,1.019987737646434
8.112548371084298e-05,1.019987737646434
8.240000000000001e-05,1.019987737646434
8.280000000000001e-05,0.9899940532973248
8.36e-05,0.9899940532973246
8.458255244315627e-05,0.9899940532973245
8.654765732946881e-05,0.9899940532973246
8.85476573294688e-05,0.9899940532973246
9.05476573294688e-05,0.9899940532973246
9.254765732946879e-05,0.9899940532973246
9.454765732946878e-05,0.9899940532973246
9.654765732946878e-05,0.9899940532973246
9.854765732946877e-05,0.9899940532973246
0.0001,0.9899940532973246
