/net12 X,/net12 Y
-0.9,0.7986298925661751
-0.864,0.7988730606245522
-0.828,0.7991559694707152
-0.7919999999999999,0.7994873799550912
-0.7559999999999999,0.7998784583440665
-0.7199999999999999,0.800343467034915
-0.6839999999999998,0.8009007512954904
-0.6479999999999998,0.8015741379392107
-0.6119999999999998,0.8023949781512718
-0.5759999999999997,0.8034049704771041
-0.5399999999999997,0.8046588942090013
-0.5039999999999997,0.8062249306954715
-0.4679999999999996,0.8081862270882008
-0.4319999999999996,0.8106505891955355
-0.3959999999999996,0.8137488850261749
-0.3599999999999995,0.8176089554206625
-0.3239999999999995,0.8223260209694619
-0.2879999999999995,0.8279471669263311
-0.2519999999999994,0.8344719665126638
-0.2159999999999994,0.8418614633843929
-0.1799999999999994,0.8500484070478983
-0.1439999999999994,0.8589458266896686
-0.1079999999999994,0.8684535059431792
-0.07199999999999943,0.8784625263095021
-0.03599999999999942,0.8888580651636581
0,0.8995206489228871
0.036,0.9103261159122278
0.07200000000000001,0.9211445907429758
0.108,0.9318388187339822
0.144,0.942262299098369
0.18,0.9522578392580862
0.216,0.9616574568109105
0.252,0.9702849469337291
0.288,0.9779628049511122
0.3240000000000001,0.9845255322249493
0.3600000000000001,0.9898420645515408
0.3960000000000001,0.9938507314843721
0.4320000000000002,0.9966036599000098
0.4680000000000002,0.99829267096176
0.5040000000000002,0.9992110218334672
0.5400000000000003,0.9996576162902573
0.5760000000000003,0.9999511622312756
0.6120000000000003,0.9999819740751033
0.6480000000000004,0.9999901203871137
0.6840000000000004,0.9999923934864837
0.7200000000000004,0.9999930443862167
0.7560000000000004,0.999993236206365
0.7920000000000005,0.9999932974310072
0.8280000000000005,0.9999933180942331
0.8640000000000005,0.9999933252987471
0.9,0.9999933278184009
0.8640000000000005,0.9999932830323965
0.8280000000000005,0.9999932063820609
0.7920000000000005,0.9999930031287578
0.7560000000000004,0.9999924650694362
0.7200000000000004,0.9999910437871847
0.6840000000000004,0.9999873027822224
0.6480000000000004,0.9999775172777227
0.6120000000000003,0.9999522319698194
0.5760000000000003,0.9998881332816548
0.5400000000000003,0.9997307139187021
0.5040000000000002,0.9992109839977911
0.4680000000000002,0.9982925435406789
0.4320000000000002,0.9966034787597078
0.3960000000000001,0.9938505834741107
0.3600000000000001,0.9898420452750409
0.3240000000000001,0.9845256322855528
0.288,0.9779629626696532
0.252,0.970285108852467
0.216,0.961657593349062
0.18,0.9522579410580606
0.144,0.9422623689261069
0.108,0.9318388643038753
0.07200000000000001,0.9211446203703869
0.036,0.9103261366970608
0,0.8995206663751163
-0.03599999999999942,0.8888580833402682
-0.07199999999999943,0.8784625479071239
-0.1079999999999994,0.8684535320773753
-0.1439999999999994,0.8589458563039862
-0.1799999999999994,0.8500484361235199
-0.2159999999999994,0.8418614843885406
-0.2519999999999994,0.8344719688306395
-0.2879999999999995,0.827947139647305
-0.3239999999999995,0.8223259603447401
-0.3599999999999995,0.8176088766892442
-0.3959999999999996,0.8137488266249147
-0.4319999999999996,0.8106505955457879
-0.4679999999999996,0.8081862899198032
-0.5039999999999997,0.8062250505272421
-0.5399999999999997,0.8046589611941761
-0.5759999999999997,0.8034049599301636
-0.6119999999999998,0.8023949381459936
-0.6479999999999998,0.801574097391464
-0.6839999999999998,0.8009007169530968
-0.7199999999999999,0.800343438775683
-0.7559999999999999,0.7998784348286808
-0.7919999999999999,0.7994873599356302
-0.828,0.7991559519971368
-0.864,0.7988730450130653
-0.9,0.7986298459537733
