/net12 X,/net12 Y
-1,0.01220731759563374
-0.88,0.01220333856159297
-0.76,0.012187148587806
-0.64,0.01214071215281792
-0.52,0.01204779642560897
-0.4,0.01190564776318204
-0.28,0.01172285582631074
-0.16,0.01151232379566397
-0.04000000000000004,0.01128764283037557
0.07999999999999996,0.01106214159441453
0.2,0.01085061834772962
0.32,0.01067061275895316
0.4399999999999999,0.01052887644636634
0.5599999999999999,0.01041768682165008
0.6799999999999999,0.01034247547844878
0.7999999999999999,0.01030564691598684
0.9199999999999999,0.01029316067775895
1.04,0.01029007424546605
1.16,0.01028944870810365
1.28,0.01028933369675196
1.4,0.01028931335129503
1.52,0.01028930979602382
1.640000000000001,0.010289309173576
1.760000000000001,0.0102893090633274
1.880000000000001,0.01028930904328453
2.000000000000001,0.01028930903954361
2.120000000000001,0.01028930903917234
2.240000000000001,0.01028930904016252
2.360000000000001,0.01028930904289796
2.480000000000001,0.01028930904877957
2.600000000000001,0.01028930905910599
2.720000000000002,0.01028930907478299
2.840000000000002,0.01028930909681971
2.960000000000002,0.01028930912621115
3.080000000000002,0.01028930916163803
3.200000000000002,0.01028930919400193
3.320000000000002,0.01028930921670335
3.440000000000002,0.01028930923231034
3.560000000000002,0.0102893092438844
3.680000000000002,0.01028930925292644
3.800000000000002,0.01028930926037684
3.920000000000003,0.01028930926670661
4.040000000000003,0.01028930927221058
4.160000000000003,0.01028930927708265
4.280000000000003,0.01028930928145644
4.400000000000003,0.01028930928542772
4.520000000000003,0.0102893092890674
4.640000000000003,0.01028930929242945
4.760000000000003,0.01028930929555593
4.880000000000003,0.01028930929848032
5,0.01028930930122968
