/I0/p X,/I0/p Y
0.0044010625,0.002454445565520036
0.004401187500000001,0.0009723164805893383
0.004401437500000001,0.0001525533793800604
0.00440171875,1.871270608035237e-05
0.004402000000000001,7.668775472472216e-08
0.004402140625,8.208040330935232e-08
0.0044022109375,8.477676847766203e-08
0.004402351562499998,9.016958509182139e-08
0.004402632812499996,1.009555887738158e-07
0.004403195312499992,1.225292807097281e-07
0.004404320312499982,1.656850250978689e-07
0.004406570312499964,2.520429373124402e-07
0.004411070312499927,4.250483891273629e-07
0.004420070312499852,7.730514251250964e-07
0.004438070312499704,1.483756204837314e-06
0.004474070312499407,3.019652128436757e-06
0.004546070312498813,7.054324504214617e-06
0.00465,1.795779300233011e-05
0.0046578125,1.679997915900383e-05
0.004673437500000001,1.468877696090884e-05
0.004704687500000001,1.116685300227297e-05
0.004767187500000001,6.171424268219443e-06
0.00483359375,2.675132922754713e-06
0.0049,1.702733144667689e-20
0.005032812499999999,-7.631729697010469e-06
0.00515,-2.212563333678366e-05
0.0051578125,-2.070485220569026e-05
0.0051734375,-1.811281160212456e-05
0.0052046875,-1.378425723498991e-05
0.0052671875,-7.631729697010571e-06
0.005333593750000001,-3.312506598749365e-06
0.0054,-2.109423700828286e-20
0.005400250000000001,1.449160855453702e-05
0.005400625000000001,0.0002396807576500818
0.005401,0.003867308808299311
0.0054011875,0.003867139607563678
0.005401562499999998,0.003866801466769524
0.005402312499999996,0.003866126226017409
0.00540381249999999,0.003864779892937439
0.005406812499999979,0.003862103702023371
0.005412812499999958,0.003856816287947121
0.005424812499999914,0.003846494087894366
0.005448812499999827,0.003826805610697647
0.005474406249999914,0.003807106317665099
0.005500000000000001,0.003788623886068898
0.005501000000000001,0.003819247754992062
0.005501062500000001,0.00240383859128333
0.005501187500000001,0.0009522687778517612
0.005501437500000001,0.0001494079582517766
0.005501718750000001,1.832687823889979e-05
0.005502000000000001,7.510656861811457e-08
0.005502140625000001,8.038802890351179e-08
0.0055022109375,8.302879907940354e-08
0.005502351562499999,8.83104239298139e-08
0.005502632812499996,9.8874036446113e-08
0.005503195312499992,1.200029113172965e-07
0.005504320312499983,1.622688491947136e-07
0.005506570312499964,2.468461912063957e-07
0.005511070312499927,4.162845309346616e-07
0.005520070312499853,7.571122679873148e-07
0.005538070312499704,1.453163384574117e-06
0.005574070312499407,2.957391445366673e-06
0.005646070312498813,6.908874947924898e-06
0.005750000000000001,1.758753033259171e-05
0.005757812500000001,1.645358886849569e-05
0.005773437500000001,1.438591648289618e-05
0.005804687500000001,1.09366092966761e-05
0.005867187500000001,6.044178786252768e-06
0.00593359375,2.61997570729089e-06
0.006,1.667625349410504e-20
0.006132812499999999,-7.474374914495141e-06
0.00625,-2.166943607090208e-05
0.0062578125,-2.027794930881294e-05
0.0062734375,-1.773935268212247e-05
0.0063046875,-1.350004659265062e-05
0.0063671875,-7.47437491449524e-06
0.006433593750000001,-3.244207697173884e-06
0.006500000000000001,-2.065930558270245e-20
0.006500250000000001,1.419281339237481e-05
0.006500625000000001,0.0002347389010866985
0.006501000000000001,0.003787640729838228
0.0065011875,0.003787509983512211
0.006501562499999999,0.00378724866794343
0.006502312499999996,0.003786726744020627
0.006503812499999991,0.00378568571611824
0.00650681249999998,0.003783614869239773
0.006512812499999958,0.003779517451989368
0.006524812499999914,0.003771495367806287
0.006548812499999827,0.003756109141239779
0.006574406249999915,0.003740601850025881
0.006600000000000001,0.003725948947233902
0.006601000000000001,0.003756200632016246
0.006601062500000001,0.002364157945326771
0.006601187500000001,0.0009365494860630195
0.006601437500000001,0.0001469416511062057
0.006601718750000001,1.802435278252192e-05
0.006602000000000001,7.386676941983289e-08
0.006602140625000001,7.906104758057397e-08
0.0066022109375,8.165822603330166e-08
0.006602351562499999,8.685266604254818e-08
0.006602632812499997,9.724190288745166e-08
0.006603195312499992,1.180219991816274e-07
0.006604320312499983,1.595902447418407e-07
0.006606570312499964,2.427714515984906e-07
0.006611070312499927,4.094128386550558e-07
0.006620070312499853,7.446144638650889e-07
0.006638070312499704,1.429175725007724e-06
0.006674070312499407,2.90857319137739e-06
0.006746070312498813,6.794828762893663e-06
0.00685,1.729720944045331e-05
0.0068578125,1.618198617563049e-05
0.0068734375,1.414844527297859e-05
0.0069046875,1.0756076492585e-05
0.0069671875,5.944406314263498e-06
0.007033593750000001,2.576727242592423e-06
0.0071,0
0.0072328125,-7.350993908048161e-06
0.007350000000000001,-2.131173434170703e-05
0.007357812500000001,-1.994321713080129e-05
0.007373437500000001,-1.744652562799707e-05
0.007404687500000001,-1.327719861476102e-05
0.007467187500000001,-7.350993908048127e-06
0.007533593750000001,-3.190654909766251e-06
0.007600000000000001,2.882983927427446e-17
0.007600250000000001,1.395852977401289e-05
0.007600625000000001,0.0002308640189460952
0.007601,0.003725166501909208
0.0076011875,0.003725062448384116
0.007601562500000001,0.003724854467065663
0.007602312500000001,0.00372443900664726
0.007603812500000003,0.003723610089034201
0.007606812500000006,0.003721960221772457
0.007612812500000012,0.003718692003953087
0.007624812500000024,0.003712278860894036
0.007648812500000048,0.003699924572097905
0.007674406250000024,0.003687400741315523
0.0077,0.003675499623329167
0.007701,0.003705439725740175
0.0077010625,0.002332209662375256
0.007701187500000001,0.0009238933316643753
0.007701437500000001,0.000144955940525327
0.007701718750000001,1.778077890281116e-05
0.007702000000000001,7.286856350263626e-08
0.007702140625,7.799264827010757e-08
0.007702210937500001,8.055472949416973e-08
0.007702351562500001,8.567897392305389e-08
0.007702632812500002,9.592781478522351e-08
0.007703195312500005,1.164270971867065e-07
0.007704320312500009,1.574336061369001e-07
0.007706570312500018,2.394907355029745e-07
0.007711070312500037,4.038801976444454e-07
0.007720070312500073,7.345520424396812e-07
0.007738070312500147,1.409862417070654e-06
0.007774070312500294,2.869267899023328e-06
0.007846070312500588,6.703006170382275e-06
0.00795,1.706346188455617e-05
0.007957812500000001,1.596330929996807e-05
0.007973437500000003,1.395724885405947e-05
0.008004687500000007,1.06107231857496e-05
0.008067187500000014,5.864075989767193e-06
0.008133593750000008,2.541906383352206e-06
0.008200000000000001,0
0.008332812499999986,-7.251655522549956e-06
0.008450000000000001,-2.102373610526014e-05
0.008457812500000002,-1.96737124874599e-05
0.008473437500000004,-1.721076027298506e-05
0.008504687500000007,-1.309777587399721e-05
0.008567187500000014,-7.251655522550054e-06
0.008633593750000007,-3.147537678085542e-06
0.008699999999999999,-5.88783840566198e-20
0.00870025,1.376989979684556e-05
0.008700625,0.0002277442151196828
0.008700999999999999,0.003674861876089383
0.008701187499999999,0.003674777103607685
0.008701562499999999,0.003674607651019056
0.0087023125,0.003674269115219845
0.008703812500000001,0.003673593517381544
0.008706812500000004,0.003672248186891798
0.00871281250000001,0.003669580750407484
0.008724812500000022,0.003664336925721929
0.008748812500000046,0.003654199289216693
0.008774406250000023,0.003643873968655604
0.008800000000000001,0.003634016422120866
0.008800999999999998,0.003663692298210281
0.008801062499999998,0.002305934119986734
0.008801187499999998,0.000913484405404333
0.008801437499999998,0.0001433228129291317
0.008801718749999998,1.758045402764946e-05
0.008801999999999997,7.204759922960371e-08
0.008802140624999996,7.711395405470057e-08
0.008802210937499996,7.964716991769399e-08
0.008802351562499994,8.47136827008149e-08
0.008802632812499992,9.484705630564541e-08
0.008803195312499987,1.151153861586253e-07
0.008804320312499978,1.556599005100922e-07
0.00880657031249996,2.367925437025145e-07
0.008811070312499922,3.993299329525933e-07
0.008820070312499848,7.262763056176756e-07
0.0088380703124997,1.393978382113809e-06
0.008874070312499403,2.836941658489332e-06
0.008946070312498808,6.627487606948085e-06
0.009050000000000001,1.687121856954287e-05
0.009057812500000002,1.578346071360436e-05
0.009073437500000003,1.380000129161739e-05
0.009104687500000007,1.049117882753451e-05
0.009167187500000014,5.798009126232129e-06
0.009233593750000008,2.513268319582077e-06
0.009300000000000001,0
0.009432812499999986,-7.169955671346184e-06
0.009550000000000001,-2.078687486630499e-05
0.009557812500000002,-1.945206111725167e-05
0.009573437500000004,-1.701685743948254e-05
0.009604687500000007,-1.29502114541653e-05
0.009667187500000014,-7.16995567134628e-06
0.009733593750000007,-3.112076346647748e-06
0.0098,-5.821503825901731e-20
0.00980025,1.361476297854775e-05
0.009800625,0.0002251783639922483
0.009800999999999999,0.003633486383983616
0.009801187499999999,0.003633415990851517
0.0098015625,0.003633275274514867
0.0098023125,0.00363299412138581
0.009803812500000002,0.003632432930716518
0.009806812500000005,0.003631314991130483
0.009812812500000011,0.003629096715768858
0.009824812500000023,0.003624729300120904
0.009848812500000047,0.003616261158651733
0.009874406250000023,0.00360760243836474
0.009900000000000001,0.003599303973960701
0.009900999999999998,0.003628753186173359
0.009901062499999998,0.002283943524117205
0.009901187499999999,0.000904772939531025
0.009901437499999999,0.0001419560114968229
0.009901718749999998,1.741279760724335e-05
0.009901999999999998,7.136051560430697e-08
0.009902140624999996,7.637855498759238e-08
0.009902210937499996,7.888761277692371e-08
0.009902351562499995,8.390580863971712e-08
0.009902632812499992,9.394254508481434e-08
0.009903195312499988,1.140175855254118e-07
0.009904320312499978,1.54175446146099e-07
0.00990657031249996,2.345343659463398e-07
0.009911070312499923,3.955217134965737e-07
0.009920070312499848,7.193501542594512e-07
0.0099380703124997,1.380684673934246e-06
0.009974070312499403,2.80988709651455e-06
0.01004607031249881,6.564284412880726e-06
0.01015,1.671032579016057e-05
0.0101578125,1.563294136303015e-05
0.0101734375,1.366839724925758e-05
0.01020468750000001,1.039112944973757e-05
0.01026718750000001,5.742716273534013e-06
0.01033359375000001,2.48930047614479e-06
0.0104,0
0.01053281249999999,-7.101579217608968e-06
0.01065,-2.058864033700136e-05
0.0106578125,-1.926655607118944e-05
0.0106734375,-1.685457577153393e-05
0.01070468750000001,-1.282671145291402e-05
0.01076718750000001,-7.101579217609063e-06
0.01083359375000001,-3.082397956139192e-06
0.0109,-5.765986915438315e-20
0.01090025,1.348492546579071e-05
0.010900625,0.0002230309451386464
0.010901,0.003598856244049072
0.0109011875,0.003598796859604994
0.0109015625,0.003598678144892994
0.0109023125,0.003598440932099634
0.0109038125,0.003597967371192948
0.01090681250000001,0.003597023693426494
0.01091281250000001,0.003595149997757481
0.01092481250000002,0.003591456331961911
0.01094881250000005,0.003584276848371786
0.01097440625000002,0.003576911538058511
0.011,0.003569829546347812
0.011001,0.003599082317194544
0.0110010625,0.002265268643991064
0.0110011875,0.0008973749780627573
0.0110014375,0.0001407952947497163
0.01100171875,1.727042022157585e-05
0.011002,7.077702960275833e-08
0.011002140625,7.5754038512671e-08
0.0110022109375,7.82425807538066e-08
0.01100235156249999,8.321974486375781e-08
0.01100263281249999,9.317441498453892e-08
0.01100319531249999,1.130853099592801e-07
0.01100432031249998,1.529148160364794e-07
0.01100657031249996,2.326166735326443e-07
0.01101107031249992,3.922876928174987e-07
0.01102007031249985,7.134683197229737e-07
0.0110380703124997,1.36939537518169e-06
0.0110740703124994,2.786911789051252e-06
0.01114607031249881,6.510610920856956e-06
0.01125,1.657369223171011e-05
0.0112578125,1.550511714019327e-05
0.0112734375,1.355663630707534e-05
0.01130468750000001,1.030616539751826e-05
0.01136718750000001,5.695760411064453e-06
0.01143359375000001,2.468946475488001e-06
0.0115,0
0.01163281249999999,-7.043512483823856e-06
0.01175,-2.042029537304156e-05
0.0117578125,-1.910902125420568e-05
0.0117734375,-1.671676273947482e-05
0.01180468750000001,-1.272183263421015e-05
0.01186718750000001,-7.04351248382395e-06
0.01193359375000001,-3.05719443787172e-06
0.012,-5.71884077836545e-20
0.01200025,1.337466469798958e-05
0.012000625,0.0002212073115326035
0.012001,0.00356944612508196
0.0120011875,0.003569395355394147
0.0120015625,0.003569293858837697
0.0120023125,0.003569091036988336
0.0120038125,0.003568686076996685
0.01200681250000001,0.003567878881110231
0.01201281250000001,0.003566275300592006
0.01202481250000002,0.00356311071481399
0.01204881250000005,0.003556946660938685
0.01207440625000002,0.003550605217208286
0.0121,0.003544490591726321
0.012101,0.003573571560516445
0.0121010625,0.002249212129553675
0.0121011875,0.0008910142692217829
0.0121014375,0.0001397973196579487
0.01210171875,1.714800526988211e-05
0.012102,7.027535294702625e-08
0.012102140625,7.521708417999363e-08
0.0121022109375,7.768798731482329e-08
0.0121023515625,8.262987264775144e-08
0.01210263281249999,9.25139827910492e-08
0.01210319531249999,1.122837467906757e-07
0.01210432031249998,1.518309362247434e-07
0.01210657031249996,2.309678567413724e-07
0.01211107031249992,3.895071073800749e-07
0.01212007031249985,7.084111648435118e-07
0.0121380703124997,1.359688925277647e-06
0.0121740703124994,2.76715780115435e-06
0.01224607031249881,6.464462876330642e-06
0.01235,1.645621577729257e-05
0.0123578125,1.539521488295976e-05
0.0123734375,1.346054513168014e-05
0.01240468750000001,1.02331139764701e-05
0.01246718750000001,5.655388131372701e-06
0.01253359375000001,2.451446266480133e-06
0.0126,0
0.01273281249999999,-6.993587164729166e-06
0.01285,-2.027555370262524e-05
0.0128578125,-1.897357406278032e-05
0.0128734375,-1.65982721829641e-05
0.01290468750000001,-1.263165865422632e-05
0.01296718750000002,-6.993587164729261e-06
0.01303359375000001,-3.035524651923901e-06
0.0131,-5.678304902072574e-20
0.01310025,1.327986336067881e-05
0.013100625,0.0002196393657612704
0.013101,0.003544158457442538
0.0131011875,0.003544114555523374
0.0131015625,0.003544026786110125
0.0131023125,0.003543851385012231
0.0131038125,0.003543501132723331
0.01310681250000001,0.003542802819744366
0.01311281250000001,0.003541414896452343
0.01312481250000002,0.003538673358573256
0.01314881250000005,0.003533323624035355
0.01317440625000002,0.003527806511357008
0.0132,0.003522473794109045
0.013201,0.003551403291146233
0.0132010625,0.002235259382417001
0.0132011875,0.0008854869573998941
0.0132014375,0.0001389301019215945
0.01320171875,1.704162945130761e-05
0.013202,6.983940730339737e-08
0.013202140625,7.475048303464253e-08
0.0132022109375,7.720605818587005e-08
0.0132023515625,8.211728706113335e-08
0.01320263281249999,9.194008218318936e-08
0.01320319531249999,1.115872065640735e-07
0.01320432031249998,1.508890692337643e-07
0.01320657031249996,2.295350723190681e-07
0.01321107031249992,3.870908416549899e-07
0.01322007031249985,7.040166118701105e-07
0.0132380703124997,1.351254240300826e-06
0.0132740703124994,2.749992033381988e-06
0.01334607031249881,6.424361271549728e-06
0.01345,1.635413140092334e-05
0.0134578125,1.529971231227993e-05
0.0134734375,1.337704407809991e-05
0.01350468749999999,1.016963394723844e-05
0.01356718749999999,5.620305535330852e-06
0.01363359374999999,2.436238981482544e-06
0.0137,0
0.01383281250000001,-6.950203193959432e-06
0.01395,-2.014977647149964e-05
0.0139578125,-1.885587352324543e-05
0.0139734375,-1.649530657486054e-05
0.01400468749999999,-1.255329950935034e-05
0.01406718749999999,-6.950203193959403e-06
0.01413359374999999,-3.016694099066015e-06
0.0142,0
0.01420025,1.319748314733841e-05
0.014200625,0.0002182768564251571
0.014201,0.003522183236739976
0.0142011875,0.003522144897880876
0.0142015625,0.003522068248288446
0.0142023125,0.003521915061510421
0.0142038125,0.003521609136813193
0.01420681250000001,0.0035209990767283
0.01421281250000001,0.003519786065147855
0.01422481250000002,0.003517388092778084
0.01424881250000005,0.00351270137002577
0.01427440625000002,0.003507857723544055
0.0143,0.003503166002163926
0.014301,0.003531960985367939
0.0143010625,0.002223022361457805
0.0143011875,0.0008806393220238677
0.0143014375,0.0001381695232690887
0.01430171875,1.694833433825282e-05
0.014302,6.945706849436372e-08
0.014302140625,7.434125839044121e-08
0.0143022109375,7.678339039285181e-08
0.0143023515625,8.166773254033117e-08
0.01430263281249999,9.143675235986474e-08
0.01430319531249999,1.109763177370081e-07
0.01430432031249998,1.500630207165602e-07
0.01430657031249996,2.282784729702992e-07
0.01431107031249992,3.849716966606166e-07
0.01432007031249985,7.001624434981035e-07
0.0143380703124997,1.343856742475208e-06
0.0143740703124994,2.73493708703608e-06
0.01444607031249881,6.389190837208156e-06
0.01455,1.626460002490985e-05
0.0145578125,1.521595339764557e-05
0.0145734375,1.330381089108774e-05
0.01460468749999999,1.011395986106849e-05
0.01466718749999999,5.589536937729514e-06
0.01473359374999999,2.422901689335221e-06
0.0148,0
0.01493281250000001,-6.91215401603162e-06
0.01505,-2.003946567787621e-05
0.0150578125,-1.875264625540184e-05
0.0150734375,-1.640500232945572e-05
0.01510468749999999,-1.248457594641515e-05
0.01516718749999999,-6.912154016031591e-06
0.01523359374999999,-3.000179081112453e-06
0.0153,0
0.01530025,1.312523297414796e-05
0.015300625,0.0002170818906499316
0.015301,0.003502909620489711
0.0153011875,0.003502875850715479
0.0153015625,0.00350280833441825
0.0153023125,0.00350267339475406
0.0153038125,0.003502403886550383
0.01530681250000001,0.003501866349887272
0.01531281250000001,0.003500797157761548
0.01532481250000002,0.003498682000203565
0.01534881250000005,0.003494542270828588
0.01537440625000002,0.00349025591327541
0.0154,0.003486096207461318
0.015401,0.003514770961256435
0.0154010625,0.002212202930509337
0.0154011875,0.0008763532579246768
0.0154014375,0.0001374970533730988
0.01540171875,1.686584693900596e-05
0.015402,6.911902153204483e-08
0.015402140625,7.397944011738969e-08
0.0154022109375,7.640968628409065e-08
0.0154023515625,8.127025637983108e-08
0.01540263281249999,9.099173046289158e-08
0.01540319531249999,1.104361969413345e-07
0.01540432031249998,1.493326652695297e-07
0.01540657031249996,2.271674435815961e-07
0.01541107031249992,3.830980426833337e-07
0.01542007031249985,6.967547588335324e-07
0.0154380703124997,1.337316203125749e-06
0.0154740703124994,2.721626171466978e-06
0.01554607031249881,6.358094699680135e-06
0.01565,1.618544035475765e-05
0.0156578125,1.514189748171993e-05
0.0156734375,1.323906135649772e-05
0.01570468749999999,1.006473530434354e-05
0.01576718749999999,5.562332708937133e-06
0.01583359374999999,2.411109447396033e-06
0.0159,0
0.01603281250000002,-6.878512621155122e-06
0.01615,-1.99419337686588e-05
0.0161578125,-1.866137728538198e-05
0.0161734375,-1.632515932248002e-05
0.0162046875,-1.242381362134139e-05
0.01626718749999999,-6.87851262115485e-06
0.01633359374999999,-2.985577235011518e-06
0.0164,0
0.01640025,1.306135257676266e-05
0.016400625,0.0002160253549322659
0.016401,0.003485868261150627
0.0164011875,0.003485838289896849
0.01640156250000001,0.003485778366830283
0.01640231250000002,0.003485658598402288
0.01640381250000003,0.003485419371897022
0.01640681250000006,0.003484942156542933
0.01641281250000012,0.003483992646682057
0.01642481250000025,0.003482113075171424
0.01644881250000049,0.003478429891091075
0.01647440625000025,0.003474609907503708
0.0165,0.003470896610822067
0.016501,0.003499463275050283
0.0165010625,0.002202568246242019
0.01650118750000001,0.0008725365253456252
0.01650143750000001,0.0001368982201006032
0.01650171875000001,1.679239205431635e-05
0.016502,6.881799124308442e-08
0.016502140625,7.365724158238094e-08
0.0165022109375,7.607690343330893e-08
0.0165023515625,8.091630455882939e-08
0.0165026328125,9.059543924727052e-08
0.01650319531249999,1.099552203238537e-07
0.01650432031249998,1.486822850299465e-07
0.01650657031249997,2.261780738671753e-07
0.01651107031249993,3.814295571154747e-07
0.01652007031249985,6.937202216394885e-07
0.01653807031249971,1.33149186435058e-06
0.01657407031249941,2.70977282458829e-06
0.01664607031249881,6.33040364396011e-06
0.01675,1.611494880785717e-05
0.0167578125,1.507595081897243e-05
0.0167734375,1.318140200994459e-05
0.01680468749999999,1.002090092324568e-05
0.01686718749999999,5.53810739109381e-06
0.01693359375,2.400608476710635e-06
0.017,0
0.01713281250000001,-6.848555018246585e-06
0.01725,-1.985508177521726e-05
0.0172578125,-1.858010242826921e-05
0.0172734375,-1.625405926534131e-05
0.0173046875,-1.236970487784253e-05
0.01736718749999999,-6.848555018246802e-06
0.01743359375,-2.972574316766681e-06
0.0175,0
0.01750025,1.30044671953601e-05
0.017500625,0.0002150845117358418
0.017501,0.003470692579063728
0.0175011875,0.003470665799772413
0.0175015625,0.003470612257609514
0.01750231249999999,0.003470505238915679
0.01750381249999998,0.003470291463680731
0.01750681249999995,0.003469864958829819
0.01751281249999991,0.003469016107814587
0.01752481249999981,0.00346733485252037
0.01754881249999961,0.003464036660758927
0.01757440624999981,0.003460610887421331
0.0176,0.00345727582099152
0.017601,0.003485744796482003
0.0176010625,0.002193933812127692
0.0176011875,0.0008691160369885012
0.01760143749999999,0.0001363615563139062
0.01760171874999999,1.672656308392853e-05
0.017602,6.854821326178333e-08
0.01760214062500001,7.336849293431409e-08
0.01760221093750001,7.577866930812193e-08
0.01760235156250001,8.059909917588848e-08
0.01760263281250003,9.024029004561186e-08
0.01760319531250005,1.095241775586452e-07
0.01760432031250009,1.480994257263828e-07
0.01760657031250019,2.252914181750258e-07
0.01761107031250037,3.799342897730739e-07
0.01762007031250074,6.910007229229823e-07
0.01763807031250148,1.326272194662504e-06
0.01767407031250296,2.699150064184973e-06
0.01774607031250592,6.305587408342011e-06
0.01785,1.605177552599258e-05
0.0178578125,1.501685058217868e-05
0.0178734375,1.312972871985392e-05
0.0179046875,9.981617323520398e-06
0.01796718749999999,5.516397088232449e-06
0.01803359374999999,2.391197691870314e-06
0.0181,0
0.01823281250000002,-6.821707542546629e-06
0.01835,-1.977724654952802e-05
0.0183578125,-1.85072653338565e-05
0.0183734375,-1.619034064732668e-05
0.0184046875,-1.232121357562699e-05
0.01846718749999999,-6.821707542546358e-06
0.01853359374999999,-2.960921330622398e-06
0.0186,0
0.01860025,1.295348751919565e-05
0.018600625,0.0002142413446462901
0.018601,0.003457092094799466
0.0186011875,0.003457068023498898
0.01860156250000001,0.00345701989489114
0.01860231250000002,0.003456923693611185
0.01860381250000003,0.003456731514490377
0.01860681250000006,0.00345634804758708
