/net12 X,/net12 Y
-0.9,1.000549661832646
-0.864,1.000427856310175
-0.828,1.000286135759747
-0.7919999999999999,1.000120108557352
-0.7559999999999999,0.9999241771807977
-0.7199999999999999,0.9996911917690035
-0.6839999999999998,0.9994119550409399
-0.6479999999999998,0.9990745201311807
-0.6119999999999998,0.9986631649319877
-0.5759999999999997,0.9981569774100528
-0.5399999999999997,0.9975284972603871
-0.5039999999999997,0.9967435719282851
-0.4679999999999996,0.9957605374364665
-0.4319999999999996,0.9945253662951561
-0.3959999999999996,0.9929726119399774
-0.3599999999999995,0.9910385320370584
-0.3239999999999995,0.9886758159450421
-0.2879999999999995,0.9858612280573904
-0.2519999999999994,0.9825952239503345
-0.2159999999999994,0.9788974432827368
-0.1799999999999994,0.9748016044757484
-0.1439999999999994,0.9703512353360925
-0.1079999999999994,0.965596450960168
-0.07199999999999943,0.9605916945534724
-0.03599999999999942,0.9553943485105165
0,0.9500641154795685
0.036,0.9446630421539038
0.07200000000000001,0.939256034999684
0.108,0.9339116937436707
0.144,0.9287032431442951
0.18,0.9237092514738802
0.216,0.9190136719139104
0.252,0.9147045476978728
0.288,0.910870536551483
0.3240000000000001,0.9075942408581874
0.3600000000000001,0.9049409730942969
0.3960000000000001,0.9029412580771514
0.4320000000000002,0.9015686590840902
0.4680000000000002,0.9007269724386746
0.5040000000000002,0.9002695426454084
0.5400000000000003,0.9000471653707172
0.5760000000000003,0.8999482930629207
0.6120000000000003,0.8999070235971851
0.6480000000000004,0.8998904882738349
0.6840000000000004,0.899884028034234
0.7200000000000004,0.8998815427725646
0.7560000000000004,0.8998805955168921
0.7920000000000005,0.8998802362037235
0.8280000000000005,0.8998801002982464
0.8640000000000005,0.8998800489969123
0.9,0.8998800296802181
